Faecalibacterium prausnitzii
Faecalibacterium prausnitzii
Akkermansia muciniphila
Fusicatenibacter saccharivorans
Faecalibacterium prausnitzii
Blautia obeum
Blautia faecis
Dorea formicigenerans
Phascolarctobacterium faecium
Erysipelotrichaceae_UCG-003 bacterium
Blautia massiliensis
Bacteroides vulgatus
Bacteroides uniformis
Dorea longicatena
Anaerostipes hadrus
Alistipes putredinis
Collinsella aerofaciens
Faecalibacterium prausnitzii
Bacteroides vulgatus
Bacteroides uniformis
Coprococcus comes
Roseburia inulinivorans
Dialister invisus
Bacteroides caccae
Bacteroides thetaiotaomicron
Bifidobacterium longum
Bacteroides caccae
Prevotella copri
Parabacteroides merdae
Bacteroides fragilis
Coprococcus catus
Sutterella wadsworthensis
Streptococcus mutans
Akkermansia muciniphila
Morganella morganii
Bacteroides coprocola
Faecalibacterium prausnitzii
Alistipes inops
Ruminococcus bicirculans
Bacteroides vulgatus
Ruminococcus bromii
Roseburia intestinalis
Bacteroides massiliensis
Lachnospira pectinoschiza
Coprococcus eutactus
Lachnospiraceae_NK4A136_group bacterium
Bacteroides massiliensis
Ruminococcus bromii
Bilophila wadsworthia
Sutterella wadsworthensis
Bacteroides plebeius
Bacteroides plebeius
Veillonella dispar
Sutterella wadsworthensis
Bacteroides stercoris
Blautia stercoris
Parabacteroides distasonis
Barnesiella intestinihominis
Acidaminococcus intestini
Anaerostipes hadrus
Lachnoclostridium edouardi
Anaerostipes hadrus
Erysipelatoclostridium ramosum
Prevotella copri
Holdemanella biformis
Odoribacter splanchnicus
Parabacteroides distasonis
Bacteroides coprocola
Bacteroides uniformis
Odoribacter splanchnicus
Parasutterella excrementihominis
Alistipes finegoldii
Bacteroides vulgatus
Prevotella copri
Bacteroides ovatus
Bacteroides massiliensis
Bacteroides eggerthii
Alistipes shahii
Alistipes obesi
Roseburia hominis
Intestinibacter bartlettii
Bacteroides caccae
Flavonifractor plautii
Bifidobacterium bifidum
Parabacteroides distasonis
Parabacteroides distasonis
Bacteroides rodentium
Bacteroides thetaiotaomicron
Parabacteroides distasonis
Slackia isoflavoniconvertens
Bacteroides vulgatus
Eisenbergiella tayi
Phascolarctobacterium succinatutens
Eisenbergiella massiliensis
Salmonella enterica
Bacteroides clarus
Parabacteroides distasonis
Erysipelotrichaceae_UCG-003 bacterium
Veillonella atypica
Monoglobus pectinilyticus
Phascolarctobacterium succinatutens
Lachnospira pectinoschiza
Butyricimonas virosa
Parabacteroides goldsteinii
Butyricimonas virosa
Bacteroides salyersiae
Haemophilus parainfluenzae
Staphylococcus epidermidis
Bifidobacterium longum
Cloacibacillus evryensis
Eggerthella lenta
Ruminococcus callidus
Morganella morganii
Barnesiella intestinihominis
Clostridium_sensu_stricto_1 paraputrificum
Alistipes massiliensis
Bacteroides uniformis
Megamonas funiformis
