Bacteroides vulgatus
Bacteroides vulgatus
Bacteroides plebeius
Roseburia inulinivorans
Bacteroides vulgatus
Bacteroides uniformis
Prevotella copri
Fusobacterium mortiferum
Bacteroides fragilis
Bacteroides coprocola
Faecalibacterium prausnitzii
Faecalibacterium prausnitzii
Lachnospira pectinoschiza
Bacteroides coprocola
Bacteroides stercoris
Phascolarctobacterium faecium
Prevotella stercorea
Bacteroides uniformis
Megamonas funiformis
Lachnospira pectinoschiza
Roseburia intestinalis
Bacteroides thetaiotaomicron
Parabacteroides merdae
Bacteroides vulgatus
Lachnoclostridium edouardi
Bacteroides plebeius
Alistipes putredinis
Megamonas funiformis
Fusicatenibacter saccharivorans
Bacteroides massiliensis
Fusobacterium varium
Roseburia hominis
Bacteroides massiliensis
Anaerostipes hadrus
Bacteroides uniformis
Lachnospiraceae_NK4A136_group bacterium
Blautia faecis
Bacteroides stercoris
Dorea longicatena
Faecalibacterium prausnitzii
Bacteroides caccae
Parasutterella excrementihominis
Bacteroides ovatus
Bilophila wadsworthia
Bacteroides uniformis
Bacteroides massiliensis
Sutterella wadsworthensis
Sutterella wadsworthensis
Bacteroides fragilis
Bacteroides coprophilus
Bacteroides finegoldii
Ruminococcus bicirculans
Intestinibacter bartlettii
Blautia obeum
Odoribacter splanchnicus
Dialister succinatiphilus
Bacteroides fragilis
Bacteroides thetaiotaomicron
Bacteroides vulgatus
Bacteroides caccae
Ruminococcus bromii
Dialister invisus
Odoribacter splanchnicus
Sutterella wadsworthensis
Phascolarctobacterium succinatutens
Ruminococcus bromii
Bacteroides ovatus
Faecalibacterium prausnitzii
Blautia massiliensis
Dorea formicigenerans
Barnesiella intestinihominis
Coprococcus eutactus
Ruminococcus champanellensis
Fusobacterium varium
Holdemanella biformis
Alistipes obesi
Bacteroides fragilis
Mitsuokella multacida
Alistipes shahii
Faecalibacterium prausnitzii
Phascolarctobacterium succinatutens
Flavonifractor plautii
Ruminococcus callidus
Coprococcus comes
Bacteroides intestinalis
Bacteroides eggerthii
Bacteroides fragilis
Akkermansia muciniphila
Haemophilus parainfluenzae
Paraprevotella xylaniphila
Blautia stercoris
Veillonella rogosae
Bacteroides caccae
Bilophila wadsworthia
Veillonella tobetsuensis
Bacteroides finegoldii
Bacteroides salyersiae
Anaerostipes hadrus
Bacteroides intestinalis
Butyricimonas virosa
Alistipes indistinctus
Parabacteroides distasonis
Parabacteroides distasonis
Bacteroides intestinalis
Erysipelotrichaceae_UCG-003 bacterium
Turicibacter sanguinis
Coprococcus catus
Flavonifractor plautii
Acidaminococcus intestini
Mitsuokella multacida
Lachnospiraceae_NK4A136_group bacterium
Bifidobacterium longum
Negativibacillus massiliensis
Veillonella parvula
Turicibacter sanguinis
Haemophilus parainfluenzae
Fusobacterium ulcerans
Bacteroides ovatus
Bacteroides clarus
Bacteroides nordii
Haemophilus parainfluenzae
Parabacteroides johnsonii
Sutterella stercoricanis
Haemophilus sputorum
Erysipelatoclostridium ramosum
Desulfovibrio fairfieldensis
Parabacteroides distasonis
Parabacteroides distasonis
Collinsella aerofaciens
Parabacteroides gordonii
Holdemania filiformis
Dielma fastidiosa
Lachnospiraceae_UCG-001 bacterium
Coprobacter secundus
Akkermansia muciniphila
Haemophilus sputorum
Ornithinibacter aureus
Megasphaera stantonii
Pyramidobacter piscolens
Collinsella tanakaei
Raoultibacter timonensis
Phocea massiliensis
Rothia mucilaginosa
Eggerthella lenta
Anaerotruncus colihominis
Virgibacillus halotolerans
Bilophila wadsworthia
